NRI_ID,GeoFips,State,County_Name,Population,GDP,Risk_Score,Social_Vuln_Score,Res_Score,EAL_Score,AVLN_RISKS,CFLD_RISKS,CWAV_RISKS,DRGT_RISKS,ERQK_RISKS,HAIL_RISKS,HWAV_RISKS,HRCN_RISKS,ISTM_RISKS,LNDS_RISKS,LTNG_RISKS,RFLD_RISKS,SWND_RISKS,TRND_RISKS,TSUN_RISKS,VLCN_RISKS,WFIR_RISKS,WNTW_RISKS,DP03_0001E,DP03_0002E,DP03_0003E,DP03_0004E,DP03_0005E,DP03_0006E,DP03_0007E,DP03_0008E,DP03_0010E,DP03_0012E,DP03_0014E,DP03_0016E,DP03_0018E,DP03_0019E,DP03_0020E,DP03_0021E,DP03_0022E,DP03_0023E,DP03_0024E,DP03_0025E,DP03_0026E,DP03_0027E,DP03_0028E,DP03_0029E,DP03_0030E,DP03_0031E,DP03_0032E,DP03_0033E,DP03_0034E,DP03_0035E,DP03_0036E,DP03_0037E,DP03_0038E,DP03_0039E,DP03_0040E,DP03_0041E,DP03_0042E,DP03_0043E,DP03_0044E,DP03_0045E,DP03_0046E,DP03_0047E,DP03_0048E,DP03_0049E,DP03_0050E,DP03_0095E,DP03_0097E,DP03_0099E,DP03_0101E,DP03_0103E,DP03_0105E,DP03_0107E,DP03_0109E,DP03_0111E,DP03_0113E,DP03_0115E,DP03_0117E,DP03_0051E,DP03_0052E,DP03_0053E,DP03_0054E,DP03_0055E,DP03_0056E,DP03_0057E,DP03_0058E,DP03_0059E,DP03_0060E,DP03_0061E,DP03_0062E,DP03_0063E,DP03_0064E,DP03_0065E,DP03_0066E,DP03_0067E,DP03_0068E,DP03_0069E,DP03_0070E,DP03_0071E,DP03_0072E,DP03_0073E,DP03_0074E,DP03_0075E,DP03_0076E,DP03_0077E,DP03_0078E,DP03_0079E,DP03_0080E,DP03_0081E,DP03_0082E,DP03_0083E,DP03_0084E,DP03_0085E,DP02_0001E,DP02_0002E,DP02_0003E,DP02_0004E,DP02_0005E,DP02_0006E,DP02_0007E,DP02_0008E,DP02_0009E,DP02_0010E,DP02_0011E,DP02_0012E,DP02_0013E,DP02_0014E,DP02_0015E,DP02_0016E,DP02_0017E,DP02_0018E,DP02_0019E,DP02_0020E,DP02_0021E,DP02_0022E,DP02_0023E,DP02_0024E,DP02_0025E,DP02_0026E,DP02_0027E,DP02_0028E,DP02_0029E,DP02_0030E,DP02_0031E,DP02_0032E,DP02_0033E,DP02_0034E,DP02_0035E,DP02_0036E,DP02_0037E,DP02_0038E,DP02_0039E,DP02_0040E,DP02_0041E,DP02_0042E,DP02_0043E,DP02_0044E,DP02_0045E,DP02_0046E,DP02_0047E,DP02_0048E,DP02_0049E,DP02_0050E,DP02_0051E,DP02_0052E,DP02_0053E,DP02_0054E,DP02_0055E,DP02_0056E,DP02_0057E,DP02_0058E,DP02_0059E,DP02_0060E,DP02_0061E,DP02_0062E,DP02_0063E,DP02_0064E,DP02_0065E,DP02_0066E,DP02_0067E,DP02_0068E,DP02_0069E,DP02_0070E,DP02_0071E,DP02_0072E,DP02_0073E,DP02_0074E,DP02_0075E,DP02_0076E,DP02_0077E,DP02_0078E,DP02_0079E,DP02_0080E,DP02_0081E,DP02_0082E,DP02_0083E,DP02_0084E,DP02_0085E,DP02_0086E,DP02_0087E,DP02_0088E,DP02_0089E,DP02_0090E,DP02_0091E,DP02_0092E,DP02_0093E,DP02_0094E,DP02_0095E,DP02_0096E,DP02_0097E,DP02_0098E,DP02_0099E,DP02_0100E,DP02_0101E,DP02_0102E,DP02_0103E,DP02_0104E,DP02_0105E,DP02_0106E,DP02_0107E,DP02_0108E,DP02_0109E,DP02_0110E,DP02_0111E,DP02_0112E,DP02_0113E,DP02_0114E,DP02_0115E,DP02_0116E,DP02_0117E,DP02_0118E,DP02_0119E,DP02_0120E,DP02_0121E,DP02_0122E,DP02_0123E,DP02_0124E,DP02_0125E,DP02_0126E,DP02_0127E,DP02_0128E,DP02_0129E,DP02_0130E,DP02_0131E,DP02_0132E,DP02_0133E,DP02_0134E,DP02_0135E,DP02_0136E,DP02_0137E,DP02_0138E,DP02_0139E,DP02_0140E,DP02_0141E,DP02_0142E,DP02_0143E,DP02_0144E,DP02_0145E,DP02_0146E,DP02_0147E,DP02_0148E,DP02_0149E,DP02_0150E,DP02_0151E,DP02_0152E,DP02_0153E,DP02_0154E
C48001,48001,Texas,Anderson,57845,2080081,76.80559975,84.279998779296875,21.479999542236328,72.423398328690809,0.0,0.0,74.67387846,40.94813872,43.36621063,19.63092587,81.22812599,70.39030956,57.3284477,66.30260199,90.86229086,88.2914413,88.3868915,90.51861279,0.0,0.0,78.42825326,96.97741012,0.836597804,0.360359582,0.360048405,0.345838015,0.01421039,0.000311176,0.476238223,0.360048405,0.306629786,0.154965857,0.058725905,0.120615438,0.341481546,0.288806293,0.033883655,0.000881667,0.002195523,0.004633071,0.011081338,0.000401072,0.345838015,0.097899559,0.073800674,0.06633244,0.048457084,0.059348258,0.345838015,0.019517677,0.030443426,0.02855908,0.003129052,0.039778719,0.026743885,0.002091797,0.012810096,0.028714669,0.071086524,0.017754344,0.018013657,0.04719509,0.345838015,0.241663065,0.080992307,0.022266402,0.000916242,0.787241767,0.452778978,0.136744749,0.02513614,0.329656842,0.24491313,0.021834212,0.012585357,0.005013398,0.003595816,0.084812862,0.043495548,0.753728412,0.047188867,0.02899127,0.074797476,0.077205982,0.103253522,0.149505748,0.096741637,0.120737488,0.032514824,0.022791598,2.562159219,3.217540323,0.543920823,3.275790475,0.281215317,1.002874924,0.19589178,1.055862045,0.033674475,0.550165096,0.048348518,0.191609992,0.128052208,0.661638862,0.022109085,0.017861526,0.034143833,0.07139165,0.081411531,0.144253609,0.096876999,0.128461405,0.037520097,0.027609128,1.101030709,0.630884222,0.152541475,0.071034239,0.022995058,0.145938934,0.004325803,0.118618073,0.034151077,0.253173315,0.028686904,0.156411931,0.085150018,0.231088952,0.425522414,0.000539587,0.00064887,1.013501588,0.426756089,0.247176138,0.025414755,0.238528062,0.063713378,0.011913166,0.443169785,0.107924462,0.29182845,0.00264737,0.010942464,0.029827038,0.433551006,0.077038475,0.248411578,0.007677374,0.040681257,0.059742323,0.008736322,0.001500176,0.001764914,0.004235792,0.0,0.006883163,0.002559125,0.018355101,0.004324038,0.0,0.000705965,0.002029651,0.001588422,0.004324038,0.001853159,0.004059301,0.174726438,0.004235792,0.006441934,0.091246029,0.046593717,0.026208966,0.780885987,0.039092834,0.036445464,0.210730674,0.185139428,0.070331804,0.186374868,0.052770914,0.705347688,0.239145782,0.843010942,0.076950229,1.014913519,0.147370279,0.181344864,0.006265443,0.590363572,0.059477586,0.243205083,0.08162725,1.019325803,0.918019767,0.101306036,0.100688316,0.028150371,0.072537946,0.054359336,0.018178609,0.00061772,1.024355807,0.953141546,0.931168373,0.67693258,0.254235792,0.021973173,0.071214261,0.071214261,0.032474409,0.038739852,0.093187434,0.021973173,0.0,0.021973173,0.071214261,0.001853159,0.069361101,0.071214261,0.00979527,0.002912107,8.82e-05,0.0,0.056830215,0.001588422,0.98693964,0.879985881,0.106953759,0.031327215,0.081009531,0.028856336,0.011207201,0.0,0.014648782,0.002470879,8.82e-05,0.0,1.024355807,0.058859866,0.003706318,0.014384045,0.001676668,0.00653018,0.197493823,0.038916343,0.004235792,0.249294035,0.000882457,0.001235439,0.149135192,0.011560184,0.000529474,0.013766325,0.024532298,0.0,0.000441228,0.016060713,0.032915637,0.000794211,0.0,0.011118955,0.002823862,0.002470879,0.011736675,0.0,1.101030709,1.043884575,0.959872926
C48003,48003,Texas,Andrews,18585,2703487,38.97550111,64.19000244140625,10.789999961853027,33.890436397400187,0.0,0.0,52.59306395,87.08240535,23.67165129,93.0321349,49.18867324,22.74562584,30.14656895,0.0,32.04633205,9.290486796,41.26630608,25.07158766,0.0,0.0,87.59147311,84.21889914,0.719235943,0.512402475,0.512402475,0.498466505,0.01393597,0.0,0.206833468,0.512402475,0.353241862,0.220715631,0.090503094,0.198385795,0.484745763,0.387678235,0.072477805,0.000484262,0.001560398,0.010008071,0.012536992,0.001366694,0.498466505,0.148829701,0.095991391,0.088512241,0.089695991,0.075437181,0.498466505,0.107613667,0.030562281,0.0322841,0.018132903,0.030508475,0.035189669,0.007586764,0.010061878,0.017702448,0.12693032,0.047188593,0.02464353,0.010061878,0.498466505,0.420285176,0.058541835,0.018455744,0.00118375,0.980898574,0.575948345,0.243906376,0.064245359,0.474361044,0.343825666,0.022867904,0.012590799,0.005488297,0.006133979,0.049394673,0.015388754,0.916639225,0.047338176,0.00680226,0.071215496,0.047199354,0.106615012,0.14132042,0.097591606,0.197265537,0.083154157,0.118137207,12.00224052,15.55982244,0.807525424,14.62888458,0.200319613,2.501288136,0.126466505,8.078447135,0.034705408,1.489833737,0.010133979,0.615951574,0.079683616,0.872711864,0.027966102,0.007118644,0.055084746,0.042542373,0.092372881,0.131186441,0.11,0.214067797,0.063220339,0.129152542,0.884688995,0.748899522,0.337416268,0.0,0.0,0.094641148,0.0,0.069952153,0.041148325,0.041148325,0.0,0.028803828,0.028803828,0.353875598,0.304497608,0.013126316,0.014401914,1.094098884,0.342902711,0.326953748,0.0,0.379585327,0.043062201,0.001594896,0.371610845,0.041467305,0.298245614,0.0,0.015948963,0.015948963,0.43062201,0.079744817,0.330143541,0.0,0.012759171,0.007974482,0.006379585,0.0,0.0,0.046251994,0.0,0.148325359,0.0,0.025518341,0.020733652,0.0,0.0,0.0,0.020733652,0.020733652,0.019138756,0.020733652,0.328548644,0.020733652,0.059011164,0.137161085,0.102073365,0.009569378,0.70015949,0.015948963,0.022328549,0.148325359,0.180223285,0.057416268,0.20414673,0.071770335,0.661881978,0.275917065,0.719298246,0.054226475,1.094098884,0.114832536,0.374800638,0.0,0.518341308,0.049441786,0.200956938,0.06539075,1.086124402,1.082934609,0.003189793,0.003189793,0.0,0.003189793,0.003189793,0.0,0.0,1.094098884,1.086124402,1.086124402,0.923444976,0.162679426,0.0,0.007974482,0.007974482,0.007974482,0.0,0.007974482,0.0,0.0,0.0,0.007974482,0.0,0.007974482,0.007974482,0.0,0.0,0.0,0.0,0.007974482,0.0,0.998405104,0.948963317,0.049441786,0.004784689,0.044657097,0.004784689,0.004784689,0.0,0.0,0.0,0.0,0.0,1.094098884,0.141945774,0.0,0.0,0.0,0.0,0.192982456,0.0,0.0,0.116427432,0.0,0.0,0.118022329,0.0,0.0,0.0,0.0,0.0,0.0,0.009569378,0.003189793,0.0,0.0,0.0,0.0,0.0,0.020733652,0.0,0.884688995,0.84354067,0.765358852
C48005,48005,Texas,Angelina,86270,3322589,81.67356029,98.889999389648438,31.950000762939453,75.889817393995656,0.0,0.0,27.83964365,50.68405982,55.17021954,81.95991091,98.09099586,81.06774338,55.89606929,68.5191134,92.85714286,89.46866052,92.52306713,70.28316895,0.0,0.0,87.30512249,15.84473433,0.775936015,0.46075113,0.460449751,0.433035818,0.027413933,0.000301379,0.315184885,0.460449751,0.397415092,0.221873189,0.074858004,0.16419381,0.425049264,0.342355396,0.052034311,0.000394112,0.005158224,0.006224644,0.018882578,0.00025965,0.433035818,0.139770488,0.084363046,0.085684479,0.053494842,0.069722963,0.433035818,0.014280746,0.034913643,0.054955373,0.010780109,0.048869827,0.025072447,0.002886287,0.016506317,0.035180248,0.113979367,0.033754492,0.020412658,0.021444303,0.433035818,0.323356903,0.082114292,0.026787991,0.000776632,0.980931958,0.531320274,0.182369306,0.033592211,0.427970326,0.304625014,0.035840964,0.025223137,0.007673583,0.013179553,0.097345543,0.060438159,0.944524632,0.049255361,0.047969398,0.088312739,0.109815231,0.125276689,0.175847919,0.112566593,0.13918303,0.059991654,0.036306016,1.706293033,2.190443028,0.71290182,2.234793787,0.312429118,0.639153356,0.238471311,0.652850354,0.054279587,0.28766686,0.021681929,0.076380202,0.180961864,0.819540396,0.027275414,0.021104671,0.049402457,0.084053553,0.114103976,0.170261389,0.105304277,0.145140257,0.062620262,0.040274139,1.030951623,0.598850146,0.184316073,0.040235023,0.016150678,0.158531657,0.002125089,0.137705782,0.062335951,0.233334798,0.034284773,0.139830871,0.086703641,0.275836582,0.437060019,0.000351348,0.000423601,0.991323925,0.399593652,0.233430344,0.014551645,0.252484762,0.076272583,0.01499094,0.409697436,0.094997529,0.249299874,0.004942068,0.019164241,0.041293724,0.427543792,0.081049915,0.239580473,0.007468014,0.050134534,0.049310856,0.0097194,0.004063478,0.002525946,0.002800505,0.0,0.00560101,0.00148262,0.027181374,0.013398495,0.00236121,0.002086651,0.000494207,0.008456427,0.013398495,0.00884081,0.008456427,0.200043929,0.011806051,0.010323431,0.088792488,0.052276097,0.036845862,0.729284498,0.032617649,0.057163253,0.233869639,0.199934106,0.06737686,0.098456977,0.039866015,0.639503597,0.138322992,0.797979243,0.068035803,0.990610071,0.190983472,0.211355774,0.017571797,0.542254681,0.079402559,0.236999616,0.094009115,1.001647356,0.874636209,0.127011147,0.125583439,0.054582395,0.071001043,0.043490198,0.027510845,0.001427709,1.01059799,0.940200977,0.934709791,0.744879468,0.189830322,0.005491187,0.070397013,0.070397013,0.025534018,0.044862995,0.075888199,0.005491187,0.001208061,0.004283126,0.070397013,0.012300258,0.058096755,0.070397013,0.002800505,0.004557685,0.000274559,0.0,0.062270057,0.000494207,0.959035748,0.812366152,0.146669595,0.039920927,0.136565812,0.036077096,0.004008566,0.000439295,0.00560101,0.003294712,0.000494207,0.000109824,1.01059799,0.050738565,0.000109824,0.006918895,0.000713854,0.006369777,0.099225743,0.008895722,0.002471034,0.178189007,0.000164736,0.000274559,0.12179452,0.007303278,0.000439295,0.024216133,0.009554665,0.000768766,5.49e-05,0.015979353,0.021031245,0.000439295,0.002745593,0.003843831,0.000329471,0.000164736,0.005710834,0.001647356,1.030951623,0.913930042,0.823967931
C48007,48007,Texas,Aransas,23703,731431,84.50524976,93.760002136230469,46.340000152587891,83.4416589291241,0.0,95.3722334,50.52497614,18.39007318,7.636016545,47.08876869,0.0,87.75235532,41.10592938,0.0,46.84684685,77.88736876,30.09863188,52.84759784,0.0,0.0,60.67451479,29.97136494,0.856769185,0.409821542,0.409821542,0.391975699,0.017845842,0.0,0.446947644,0.409821542,0.436991098,0.190988482,0.052946884,0.116061258,0.372653251,0.2783192,0.034004134,0.002151626,0.006117369,0.012445682,0.039615239,0.000877526,0.391975699,0.140952622,0.090579252,0.063662827,0.048137367,0.048643632,0.391975699,0.016748935,0.048770198,0.007383032,0.006961144,0.05003586,0.023077248,0.001940683,0.02636797,0.035818251,0.09230899,0.038813652,0.013669156,0.030080581,0.391975699,0.270176771,0.080411762,0.040416825,0.000970341,1.00236257,0.607433658,0.15487491,0.030038392,0.372104797,0.287136649,0.024427288,0.014470742,0.006032992,0.006539257,0.129730414,0.056321985,1.242161752,0.084900645,0.066178965,0.116357423,0.113200861,0.183624858,0.210074674,0.136602962,0.156413112,0.082832553,0.091975699,6.331411214,9.473932414,0.839645614,9.145976459,0.509403873,2.68852044,0.370515125,3.617311733,0.086315656,1.181751677,0.034504493,0.183842552,0.165665106,0.948734337,0.056745982,0.024186812,0.05727756,0.094886723,0.119073535,0.146184027,0.10671434,0.166384002,0.085849892,0.091431464,0.958883919,0.422386059,0.154317861,0.030752352,0.009676147,0.169332572,0.012373234,0.122925993,0.045683648,0.336412937,0.078632597,0.174337475,0.095093168,0.306689371,0.325096294,7.01e-05,8.81e-05,0.937158499,0.371660434,0.16517044,0.0103245,0.282296393,0.079470627,0.028236106,0.403646984,0.143454504,0.181821121,0.012350602,0.012048842,0.053971915,0.399896539,0.107545075,0.179805796,0.00836306,0.042785244,0.061397364,0.011219002,0.006304627,0.000560411,0.000560411,0.000118549,0.00105616,0.00022632,0.029464699,0.017351195,0.003093039,0.006714158,0.001476468,0.00606753,0.017351195,0.009548546,0.014894007,0.232947871,0.011833299,0.020810656,0.104861568,0.054790977,0.04065137,0.675715871,0.022912199,0.044800569,0.238584315,0.164448372,0.054618543,0.095022039,0.055329834,0.608003104,0.150351874,0.762859822,0.066225522,0.93892595,0.118128226,0.236364224,0.008600157,0.539977799,0.062873832,0.162583927,0.046654237,0.989061203,0.890816799,0.098244404,0.096767936,0.043615084,0.053152852,0.031318367,0.021834485,0.001476468,0.99954736,0.958152367,0.951222666,0.635840455,0.315382211,0.006929701,0.041394993,0.041394993,0.016683012,0.024711981,0.048324694,0.006929701,0.002284754,0.004644947,0.041394993,0.010734031,0.030660962,0.041394993,0.003976764,0.013536087,0.001077714,0.000474194,0.021597388,0.000732845,0.938139219,0.87890806,0.059231159,0.023041524,0.042602033,0.017588292,0.008610934,0.002651176,0.006886592,0.002608068,0.0011316,0.000193989,0.99954736,0.337496902,0.000862171,0.001982994,0.000431086,0.004968261,0.069340116,0.011650088,0.001605794,0.051945813,0.000237097,0.0,0.055340611,0.010205951,0.000732845,0.003340913,0.003233142,0.001013051,0.000625074,0.007005141,0.013837847,6.47e-05,0.035284355,0.001692011,0.000484971,0.000366423,0.001551908,0.000894503,0.958883919,0.808736811,0.735693024
C48009,48009,Texas,Archer,8555,283399,21.38084633,23.010000228881836,28.579999923706055,22.841225626740947,0.0,0.0,56.98377346,78.14190264,25.13522113,67.83328031,55.1384028,18.79766712,22.85143238,7.516864761,5.212355212,21.92173083,50.01590837,31.43493478,0.0,0.0,85.49156857,24.18071906,0.81823495,0.493161894,0.492460549,0.477381648,0.015078901,0.000701344,0.325073057,0.492460549,0.400935126,0.220689655,0.065225015,0.156165985,0.46943308,0.399181765,0.032144944,0.0,0.004792519,0.00163647,0.031677382,0.002559906,0.477381648,0.177440094,0.077030976,0.090356517,0.067679719,0.064874342,0.477381648,0.049678551,0.032144944,0.025482174,0.009701929,0.04956166,0.022910579,0.018702513,0.021858562,0.030742256,0.128579778,0.025715956,0.030625365,0.031677382,0.477381648,0.342372881,0.077498539,0.056575102,0.000935126,1.0050263,0.671303331,0.166335476,0.033196961,0.438457043,0.331151373,0.027235535,0.013793103,0.002454705,0.010403273,0.091291642,0.038457043,1.015413209,0.045538282,0.042220923,0.087156049,0.074188194,0.137519579,0.158328463,0.132694331,0.181851549,0.077505552,0.078410286,21.09658913,28.38301578,0.733437756,29.21537113,0.374559906,6.919104617,0.280769141,6.522529515,0.05187142,3.434672122,0.025332554,0.956303916,0.077203974,0.883693746,0.023196961,0.017673875,0.036820573,0.042711864,0.103097604,0.145809468,0.132922268,0.208772648,0.07842782,0.094260666,0.883887217,0.503437333,0.23650845,0.051541104,0.018807884,0.137899019,0.013411383,0.093636594,0.020169164,0.191009761,0.045686212,0.099956821,0.048797709,0.347042969,0.226090494,1.98e-05,2.34e-05,0.974996904,0.342591945,0.195531854,0.019794117,0.326547753,0.07373329,0.016797945,0.400639076,0.13613335,0.216230476,0.005532016,0.007844425,0.034898809,0.391981673,0.103229297,0.208229916,0.006740714,0.030152851,0.043628895,0.013605259,0.003906061,8.88e-05,0.000150751,2.69e-06,0.000228818,0.000129215,0.027977732,0.010264514,0.002223574,0.002110511,0.002398553,0.003531876,0.010264514,0.005976192,0.008067859,0.273120057,0.016326849,0.014356321,0.11814555,0.063256109,0.061035227,0.660186177,0.033100567,0.040979988,0.162595498,0.156589694,0.059562715,0.133395608,0.073962108,0.586105622,0.207357715,0.745780324,0.044937196,0.974961909,0.094854552,0.260995386,0.007677523,0.59393928,0.04343238,0.120027243,0.04374465,0.997841033,0.882387462,0.115453571,0.113499195,0.052323985,0.06117521,0.047483808,0.013691402,0.001954376,1.008415125,0.871253439,0.852549573,0.648551446,0.203998126,0.018703866,0.137161686,0.137161686,0.07220963,0.064952056,0.155865552,0.018703866,0.006643803,0.012060063,0.137161686,0.035531423,0.101630262,0.137161686,0.0070476,0.049946968,0.007696366,8.61e-05,0.070871716,0.001512892,0.943226175,0.683994035,0.25923214,0.079082251,0.188982271,0.054873289,0.016639119,0.003787614,0.045297921,0.019597603,0.008312829,0.000823745,1.008415125,0.045580579,0.003561487,0.012493472,0.001448284,0.006498436,0.076928668,0.021129339,0.002094359,0.092237949,0.002029752,0.001572115,0.069226918,0.014929712,0.000667611,0.002985404,0.010334505,0.001644799,0.003149615,0.008363977,0.010781374,0.000586851,0.011850089,0.003698778,0.001771322,0.00102026,0.003461884,0.002961176,0.883887217,0.847243791,0.810128084
C48011,48011,Texas,Armstrong,1844,43599,10.65860643,13.5600004196167,57.099998474121094,12.441968430826369,0.0,0.0,52.05217945,91.31403118,8.97231944,32.19853643,19.59910913,0.0,13.35776149,9.765499518,6.595881596,0.0,31.94400255,22.39898186,0.0,0.0,69.29685014,64.11072224,0.822668113,0.447396963,0.444685466,0.443600868,0.001084599,0.002711497,0.37527115,0.444685466,0.422451193,0.203904555,0.065075922,0.163232104,0.44197397,0.317245119,0.063449024,0.0,0.013015184,0.003796095,0.044468547,0.012201735,0.443600868,0.187635575,0.082429501,0.054772234,0.07483731,0.043926247,0.443600868,0.053145336,0.036334056,0.039587852,0.001084599,0.046095445,0.030368764,0.002169197,0.014642082,0.021691974,0.128524946,0.026030369,0.015726681,0.028199566,0.443600868,0.297722343,0.10032538,0.040130152,0.005422993,1.002169197,0.702277657,0.072668113,0.001084599,0.393709328,0.343817787,0.030368764,0.0,0.0,0.0,0.061822126,0.014642082,1.014370933,0.025184382,0.039175705,0.089544469,0.058763557,0.135715835,0.187483731,0.151106291,0.215466377,0.086746204,0.025184382,98.52270065,113.5507809,0.707960954,119.7489371,0.439327549,29.23207158,0.314804772,38.55169197,0.025184382,13.5016269,0.016789588,0.0,0.030780911,0.960032538,0.023915401,0.011957701,0.027331887,0.052955531,0.141784165,0.172532538,0.172532538,0.220363341,0.105911063,0.030748373,0.953204256,0.369676093,0.167787545,0.046649997,0.012504806,0.230897048,0.009566398,0.134172593,0.019342682,0.305981118,0.055277429,0.15438796,0.038652223,0.269383571,0.171841665,2.77e-05,3.48e-05,0.927678705,0.369459014,0.142574554,0.018659416,0.235820256,0.055344566,0.105820899,0.423536212,0.223985785,0.163606003,0.005317805,0.00540772,0.025218899,0.412639421,0.196990002,0.149468005,0.006431033,0.023052386,0.036697994,0.013345893,0.005300679,0.000107041,0.000188392,2.57e-05,0.000269744,0.000145576,0.015306887,0.006842071,0.001228833,0.001305902,0.001288776,0.003018561,0.006842071,0.004131789,0.004435786,0.408379183,0.013333048,0.011115155,0.085628653,0.041647578,0.256654749,0.527160626,0.026798827,0.029723192,0.11125859,0.096478346,0.035156601,0.124124938,0.103620132,0.470638608,0.227745071,0.80247051,0.033409689,0.985643639,0.094144848,0.200119886,0.010866819,0.692230952,0.052111922,0.0932928,0.031166106,0.99352615,0.710004068,0.283522083,0.27511721,0.142257712,0.132859498,0.102164372,0.030695125,0.008404873,1.004251675,0.881436921,0.866014429,0.648369763,0.217644666,0.015422491,0.122814755,0.122814755,0.042234163,0.080580591,0.138237246,0.015422491,0.006336837,0.009085654,0.122814755,0.046764145,0.076050609,0.122814755,0.007625613,0.043925414,0.004722656,0.000817795,0.0646914,0.001031877,0.948020809,0.723778125,0.224242684,0.074868875,0.154036522,0.055207553,0.024161332,0.004354435,0.03752007,0.013559975,0.008524759,0.001746912,1.004251675,0.032733189,0.005908672,0.01796579,0.002753099,0.006037122,0.086356533,0.02431119,0.002611805,0.136875682,0.002020937,0.000993342,0.07592216,0.027839267,0.000646529,0.00647385,0.018676543,0.001382972,0.003048532,0.008541885,0.016702704,0.000115604,0.00782685,0.007796879,0.000813513,0.001134636,0.004572799,0.001070412,0.953204256,0.921798634,0.801202372
C48013,48013,Texas,Atascosa,48813,2621346,65.92427617,78.7699966430664,23.069999694824219,59.2695759826679,0.0,0.0,59.75182946,79.54183901,15.43111677,60.86541521,73.3693923,64.51323463,43.47101932,3.533568905,75.51480051,90.90041362,45.11613108,78.23735285,0.0,0.0,72.63760738,66.97422844,0.775551595,0.450269395,0.449798209,0.420953435,0.028844775,0.000471186,0.325282199,0.449798209,0.389773216,0.200295003,0.07877,0.172638436,0.416241575,0.31395325,0.054104439,0.000163891,0.004670887,0.010673386,0.032675722,0.000620736,0.420953435,0.110318972,0.07512343,0.088541987,0.080245017,0.066724028,0.420953435,0.037367095,0.043041813,0.035216029,0.00807162,0.055436052,0.041157069,0.002950034,0.022514494,0.023456866,0.067338619,0.039518161,0.022944707,0.021940876,0.420953435,0.324892959,0.061069797,0.034314629,0.000676049,1.002458362,0.544772909,0.214573986,0.033822957,0.418986745,0.287341487,0.021981849,0.027390244,0.007395571,0.01940057,0.099440723,0.047466863,0.841447975,0.038742548,0.046195071,0.073151005,0.071618216,0.097094217,0.139959437,0.118024707,0.155710159,0.054757544,0.046195071,3.564631553,4.301585643,0.641445517,4.364271403,0.266123779,1.00165079,0.163109827,1.548961957,0.050212034,0.519403847,0.025053162,0.130445578,0.125635794,0.765284863,0.017939893,0.017875361,0.050334952,0.055949235,0.072146764,0.153586135,0.12035216,0.166557065,0.061047262,0.049496036,1.344931132,0.541173378,0.160317527,0.079751866,0.025227631,0.329858059,0.010579329,0.275876354,0.061034592,0.394147829,0.056423089,0.28292924,0.129664599,0.276690148,0.444060561,0.000504553,0.0006863,0.967406161,0.521291137,0.216486174,0.023341394,0.156870991,0.042582273,0.006834192,0.418147408,0.113237304,0.24592577,0.000630848,0.011460414,0.046893071,0.418357691,0.107139102,0.208705709,0.001997687,0.049942172,0.050573021,0.009147303,0.002313111,0.002102828,0.004941647,0.0,0.013037535,0.0,0.00820103,0.00746504,0.0,0.0,0.003890232,0.003574808,0.00746504,0.00746504,0.0,0.214278204,0.026075071,0.018294606,0.064031122,0.03343497,0.072442435,0.751655977,0.031332142,0.051939859,0.123751446,0.161917779,0.024182525,0.214383346,0.14414888,0.668383976,0.358532226,0.81274314,0.066764799,0.985805909,0.119966355,0.1812638,0.0,0.569235622,0.055830091,0.235306487,0.064136263,0.985490485,0.853748291,0.131742193,0.129849648,0.057302071,0.072547576,0.039533172,0.033014404,0.001892545,0.994006939,0.892124908,0.859110504,0.560298602,0.298811902,0.033014404,0.101882031,0.101882031,0.040374303,0.061507728,0.134896436,0.033014404,0.004310798,0.028703606,0.101882031,0.05719693,0.044685101,0.101882031,0.009988434,0.012406687,0.006518768,0.00147198,0.071496162,0.0,0.946798444,0.669750815,0.277047629,0.086531385,0.256439912,0.086531385,0.005782778,0.0,0.009567869,0.0,0.005257071,0.0,0.994006939,0.071180738,0.0,0.003154242,0.000525707,0.015350647,0.088108506,0.009462727,0.000946273,0.113447587,0.003154242,0.001997687,0.112606456,0.029965303,0.0,0.006834192,0.013878667,0.002838818,0.001261697,0.019766586,0.028598465,0.024287667,0.0,0.010934707,0.001577121,0.0,0.000841131,0.0,1.344931132,1.213910209,1.073123751
